/usr/lib/python3.13/lib-dynload/_sha2.cpython-313-x86_64-linux-gnu.so,74345,3963,3928,0.99117
/usr/lib/python3.13/lib-dynload/_sha3.cpython-313-x86_64-linux-gnu.so,26573,2661,2716,1.02067
/usr/lib/python3.13/lib-dynload/_socket.cpython-313-x86_64-linux-gnu.so,104842,6762,6396,0.94587
/usr/lib/python3.13/lib-dynload/_sqlite3.cpython-313-x86_64-linux-gnu.so,126104,10449,9592,0.91798
/usr/lib/python3.13/lib-dynload/_ssl.cpython-313-x86_64-linux-gnu.so,188248,10355,9264,0.89464
/usr/lib/python3.13/lib-dynload/_statistics.cpython-313-x86_64-linux-gnu.so,5093,217,244,1.12442
/usr/lib/python3.13/lib-dynload/_struct.cpython-313-x86_64-linux-gnu.so,46184,5148,5312,1.03186
/usr/lib/python3.13/lib-dynload/syslog.cpython-313-x86_64-linux-gnu.so,11205,643,648,1.00778
/usr/lib/python3.13/lib-dynload/termios.cpython-313-x86_64-linux-gnu.so,21485,1097,1072,0.97721
/usr/lib/python3.13/lib-dynload/_testbuffer.cpython-313-x86_64-linux-gnu.so,43386,3553,3316,0.93330
/usr/lib/python3.13/lib-dynload/_testcapi.cpython-313-x86_64-linux-gnu.so,324118,30018,32796,1.09254
/usr/lib/python3.13/lib-dynload/_testclinic.cpython-313-x86_64-linux-gnu.so,97892,8777,8648,0.98530
/usr/lib/python3.13/lib-dynload/_testclinic_limited.cpython-313-x86_64-linux-gnu.so,5007,435,480,1.10345
/usr/lib/python3.13/lib-dynload/_testexternalinspection.cpython-313-x86_64-linux-gnu.so,8995,651,652,1.00154
/usr/lib/python3.13/lib-dynload/_testimportmultiple.cpython-313-x86_64-linux-gnu.so,2590,195,236,1.21026
/usr/lib/python3.13/lib-dynload/_testinternalcapi.cpython-313-x86_64-linux-gnu.so,77742,7198,7692,1.06863
/usr/lib/python3.13/lib-dynload/_testlimitedcapi.cpython-313-x86_64-linux-gnu.so,187304,14515,16628,1.14557
/usr/lib/python3.13/lib-dynload/_testmultiphase.cpython-313-x86_64-linux-gnu.so,23897,1790,1984,1.10838
/usr/lib/python3.13/lib-dynload/_testsinglephase.cpython-313-x86_64-linux-gnu.so,11031,884,976,1.10407
/usr/lib/python3.13/lib-dynload/unicodedata.cpython-313-x86_64-linux-gnu.so,691057,2424,2140,0.88284
/usr/lib/python3.13/lib-dynload/_uuid.cpython-313-x86_64-linux-gnu.so,3035,216,256,1.18519
/usr/lib/python3.13/lib-dynload/xxlimited_35.cpython-313-x86_64-linux-gnu.so,7594,584,640,1.09589
/usr/lib/python3.13/lib-dynload/xxlimited.cpython-313-x86_64-linux-gnu.so,9000,803,888,1.10585
/usr/lib/python3.13/lib-dynload/xxsubtype.cpython-313-x86_64-linux-gnu.so,7149,526,612,1.16350
/usr/lib/python3.13/lib-dynload/_xxtestfuzz.cpython-313-x86_64-linux-gnu.so,13214,424,492,1.16038
/usr/lib/python3.13/lib-dynload/zlib.cpython-313-x86_64-linux-gnu.so,44869,2984,2672,0.89544
/usr/lib/python3.13/lib-dynload/_zoneinfo.cpython-313-x86_64-linux-gnu.so,34219,2915,2748,0.94271
/usr/lib/python3.13/site-packages/Cython/Compiler/Code.cpython-313-x86_64-linux-gnu.so,1215578,66982,53424,0.79759
/usr/lib/python3.13/site-packages/Cython/Compiler/FlowControl.cpython-313-x86_64-linux-gnu.so,560313,26566,23924,0.90055
/usr/lib/python3.13/site-packages/Cython/Compiler/FusedNode.cpython-313-x86_64-linux-gnu.so,358390,12077,10392,0.86048
/usr/lib/python3.13/site-packages/Cython/Compiler/LineTable.cpython-313-x86_64-linux-gnu.so,44681,2901,2804,0.96656
/usr/lib/python3.13/site-packages/Cython/Compiler/Parsing.cpython-313-x86_64-linux-gnu.so,816336,19113,17068,0.89300
/usr/lib/python3.13/site-packages/Cython/Compiler/Scanning.cpython-313-x86_64-linux-gnu.so,243683,15180,13692,0.90198
/usr/lib/python3.13/site-packages/Cython/Compiler/Visitor.cpython-313-x86_64-linux-gnu.so,285656,15494,13660,0.88163
/usr/lib/python3.13/site-packages/Cython/Plex/Actions.cpython-313-x86_64-linux-gnu.so,61648,5363,5192,0.96811
/usr/lib/python3.13/site-packages/Cython/Plex/DFA.cpython-313-x86_64-linux-gnu.so,76789,4651,4384,0.94259
/usr/lib/python3.13/site-packages/Cython/Plex/Machines.cpython-313-x86_64-linux-gnu.so,121870,8176,7644,0.93493
/usr/lib/python3.13/site-packages/Cython/Plex/Scanners.cpython-313-x86_64-linux-gnu.so,98150,6742,6596,0.97834
/usr/lib/python3.13/site-packages/Cython/Plex/Transitions.cpython-313-x86_64-linux-gnu.so,90207,5357,4928,0.91992
/usr/lib/python3.13/site-packages/Cython/Runtime/refnanny.cpython-313-x86_64-linux-gnu.so,63889,3184,2948,0.92588
/usr/lib/python3.13/site-packages/Cython/StringIOTree.cpython-313-x86_64-linux-gnu.so,61773,4505,4324,0.95982
/usr/lib/python3.13/site-packages/Cython/Tempita/_tempita.cpython-313-x86_64-linux-gnu.so,452038,15483,13028,0.84144
/usr/lib/python3.13/site-packages/Cython/Utils.cpython-313-x86_64-linux-gnu.so,267146,15782,13592,0.86123
/usr/lib/python3.13/site-packages/libxml2mod.cpython-313-x86_64-linux-gnu.so,320664,32914,36052,1.09534
/usr/lib/python3.13/site-packages/lxml/builder.cpython-313-x86_64-linux-gnu.so,108719,6944,6284,0.90495
/usr/lib/python3.13/site-packages/lxml/_elementpath.cpython-313-x86_64-linux-gnu.so,195351,13206,11828,0.89565
/usr/lib/python3.13/site-packages/lxml/etree.cpython-313-x86_64-linux-gnu.so,2272330,138423,120748,0.87231
/usr/lib/python3.13/site-packages/lxml/html/diff.cpython-313-x86_64-linux-gnu.so,323089,16539,14200,0.85858
/usr/lib/python3.13/site-packages/lxml/html/_difflib.cpython-313-x86_64-linux-gnu.so,529181,23627,20524,0.86867
/usr/lib/python3.13/site-packages/lxml/objectify.cpython-313-x86_64-linux-gnu.so,423159,27482,23896,0.86951
/usr/lib/python3.13/site-packages/lxml/sax.cpython-313-x86_64-linux-gnu.so,171744,9288,8036,0.86520
/usr/lib/python3.13/site-packages/markupsafe/_speedups.cpython-313-x86_64-linux-gnu.so,5038,244,264,1.08197
